title,price,negotiations,city,area,price_for_meter,link
"Działka budowlana 1345 m² Michrów, gmina Pniewy, powiat grójecki",150 000 zł,do negocjacji,Michrów,1 345 m²,111.52 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1345-m-michrow-gmina-pniewy-powiat-grojecki-CID3-IDU7Q4O.html
"Sprzedam działkę, Tymianka 20",330 400 zł,,Tymianka,1 652 m²,200 zł/m²,https://www.otodom.pl/pl/oferta/sprzedam-dzialke-tymianka-20-ID4oMNN.html
"duża działka, do zamieszkania, zabudowy",1 299 000 zł,,"Warszawa, Wawer",1 600 m²,811.88 zł/m²,https://www.otodom.pl/pl/oferta/duza-dzialka-do-zamieszkania-zabudowy-ID4lqZ7.html
Działka budowlana Boża Wola!,195 000 zł,,Boża Wola,1 073 m²,181.73 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-boza-wola-ID4ozrr.html
Działka leśno budowlana Józefów k/ Legionowa,540 600 zł,,Józefów,1 355 m²,398.97 zł/m²,https://www.olx.pl/d/oferta/dzialka-lesno-budowlana-jozefow-k-legionowa-CID3-IDYgukE.html
Sprzedam działkę budowlaną w Sokolnikach,160 000 zł,,Sokolniki Las,1 000 m²,160 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-w-sokolnikach-CID3-IDQMGik.html
"Działka budowlana z domem, Radom Południe",380 000 zł,,Radom,654 m²,581.04 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-z-domem-radom-poludnie-ID4oMMK.html
Dzialka rolno budowlana,100 890 zł,,Ulaszewo,1 770 m²,57 zł/m²,https://www.olx.pl/d/oferta/dzialka-rolno-budowlana-CID3-IDYmFKj.html
Działki budowlane Radzyń Podlaski,165 000 zł,,Radzyń Podlaski,2 270 m²,72.69 zł/m²,https://www.otodom.pl/pl/oferta/dzialki-budowlane-radzyn-podlaski-ID4jyWu.html
"Działka 1,2 ha Rutki-Kossaki pow. Zambrów",950 000 zł,do negocjacji,Rutki-Kossaki,12 000 m²,79.17 zł/m²,https://www.olx.pl/d/oferta/dzialka-1-2-ha-rutki-kossaki-pow-zambrow-CID3-IDKA3B8.html
"Działka budowlana, Zalesie, gm.Grójec 1250m",150 000 zł,do negocjacji,Zalesie,1 200 m²,125 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-zalesie-gm-grojec-1250m-CID3-IDTlXiR.html
Działka na sprzedaż,276 650 zł,do negocjacji,Ryki,2 515 m²,110 zł/m²,https://www.olx.pl/d/oferta/dzialka-na-sprzedaz-CID3-IDVaj0q.html
Sprzedam działkę rolno-budowlaną 6434 m2 w Kiełminie niedaleko Łodzi,360 000 zł,do negocjacji,Kiełmina,6 434 m²,55.95 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-rolno-budowlana-6434-m2-w-kielminie-niedaleko-lodzi-CID3-IDXZ8Zu.html
TANIO działka 5918 m2 DOMIECHOWICE,55 000 zł,,Domiechowice,5 918 m²,9.29 zł/m²,https://www.olx.pl/d/oferta/tanio-dzialka-5918-m2-domiechowice-CID3-IDK8Ig4.html
Działka Dąbrowa Chotomowska,485 000 zł,,Dąbrowa Chotomowska,1 796 m²,270.04 zł/m²,https://www.olx.pl/d/oferta/dzialka-dabrowa-chotomowska-CID3-IDYho57.html
działka budowlana 28ar + rolna,180 000 zł,do negocjacji,Wólka Kątna,2 800 m²,64.29 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-28ar-rolna-CID3-IDYmRPo.html
Działka w lesie blisko trasy S8,320 000 zł,do negocjacji,Ojrzanów,1 050 m²,304.76 zł/m²,https://www.olx.pl/d/oferta/dzialka-w-lesie-blisko-trasy-s8-CID3-IDYn8pw.html
Działka budowlana Kolonia Gościeńczyce Prażmów,154 900 zł,do negocjacji,Kolonia Gościeńczyce,1 287 m²,120.36 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-kolonia-goscienczyce-prazmow-CID3-IDYn6ns.html
Sprzedam działkę budowlaną 1450m2 w Górze Kalwarii,319 000 zł,,Góra Kalwaria,1 450 m²,220 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-1450m2-w-gorze-kalwarii-CID3-IDYn5uK.html
Sprzedam działkę Kutno,190 000 zł,,Kutno,793 m²,239.6 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-kutno-CID3-IDYcS0a.html
"2127m2, działka rekreacyjna pod Nasielskiem",65 000 zł,,Gołębie,2 129 m²,30.53 zł/m²,https://www.otodom.pl/pl/oferta/2127m2-dzialka-rekreacyjna-pod-nasielskiem-ID4oMFF.html
Atrakcyjna działka rolno budowlana,85 500 zł,do negocjacji,Wawrzyszów,1 379 m²,62 zł/m²,https://www.olx.pl/d/oferta/atrakcyjna-dzialka-rolno-budowlana-CID3-IDQ4o9z.html
Działka Budowlana 1000 m2 blisko rzeki Wkry,49 000 zł,,Płaciszewo,1 000 m²,49 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1000-m2-blisko-rzeki-wkry-CID3-IDY3Asb.html
Działka budowlana Tomaszów Maz. 1315m2,235 000 zł,do negocjacji,Tomaszów Mazowiecki,1 315 m²,178.71 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-tomaszow-maz-1315m2-CID3-IDIrGq2.html
Działki Skrobów-Kolonia - Lubelskie - Lubartów,138 000 zł,,Skrobów-Kolonia,970 m²,142.27 zł/m²,https://www.otodom.pl/pl/oferta/dzialki-skrobow-kolonia-lubelskie-lubartow-ID4mrkJ.html
Sprzedam działkę 5079m2,1 500 000 zł,,Lublin,5 079 m²,295.33 zł/m²,https://www.otodom.pl/pl/oferta/sprzedam-dzialke-5079m2-ID4oMHm.html
Piękna działka budowlana z warunkami zabudowy!,135 000 zł,,Nasielsk,1 317 m²,102.51 zł/m²,https://www.otodom.pl/pl/oferta/piekna-dzialka-budowlana-z-warunkami-zabudowy-ID4jEQQ.html
"Sprzedam piękną działkę 1900m, 13m szerokości.",110 000 zł,do negocjacji,Obręb,1 900 m²,57.89 zł/m²,https://www.olx.pl/d/oferta/sprzedam-piekna-dzialke-1900m-13m-szerokosci-CID3-IDU5T5c.html
Działka z warunkami do zabudowy 1000m2,39 000 zł,,Kosny,1 000 m²,39 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-z-warunkami-do-zabudowy-1000m2-ID4oiT0.html
Działka budowlana,322 000 zł,,Węgrów,2 800 m²,115 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDY63Ot.html
Działka budowlana ul. Turkusowa - Mława Studzieniec,210 000 zł,,Mława,1 055 m²,199.05 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-ul-turkusowa-mlawa-studzieniec-CID3-IDYge97.html
Działka Uniszowice 18 arów,576 000 zł,do negocjacji,Uniszowice,1 800 m²,320 zł/m²,https://www.olx.pl/d/oferta/dzialka-uniszowice-18-arow-CID3-IDYmZuP.html
Sprzedam działkę budowlaną Ołtarzew,882 000 zł,,Ołtarzew,1 260 m²,700 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-oltarzew-CID3-IDYmZmw.html
!! DZIAŁKA budowlana od 15 arów do 1 ha !! GRĄDY,120 000 zł,,Grądy,1 500 m²,80 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-od-15-arow-do-1-ha-grady-ID4oLLj.html
Działka budowlana w msc. Pniewo - Czeruchy / trasa Ciechanów - Mława,110 000 zł,do negocjacji,Pniewo-Czeruchy,1 271 m²,86.55 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-w-msc-pniewo-czeruchy-trasa-ciechanow-mlawa-CID3-IDYdeOk.html
"Działka Żabia Wola,Słubica Wieś 1000 m2. pod zabudowę jednorodzinną.",220 000 zł,do negocjacji,Słubica-Wieś,1 000 m²,220 zł/m²,https://www.olx.pl/d/oferta/dzialka-zabia-wola-slubica-wies-1000-m2-pod-zabudowe-jednorodzinna-CID3-IDYlrf3.html
Sprzedam działkę w  Mszczonowie,1 040 200 zł,,Mszczonów,2 972 m²,350 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-w-mszczonowie-CID3-IDYqwZa.html
Sprzedam działkę budowlaną.,259 000 zł,do negocjacji,Świdnik Mały,2 864 m²,90.43 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDK6GpD.html
Sprzedam działkę budowlaną 756 m2.,340 000 zł,do negocjacji,Siedlce,756 m²,449.74 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-756-m2-CID3-IDWSga9.html
Działki budowlane,120 000 zł,,Ciosny,2 700 m²,44.44 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowlane-CID3-IDTSaZJ.html
Działka budowlana 1372m kw. Siedlce,670 000 zł,do negocjacji,Siedlce,1 372 m²,488.34 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1372m-kw-siedlce-CID3-IDS8Jw1.html
"Działki budowlane - Andrespol, super lokalizacja!",304 000 zł,,Andrespol,850 m²,357.65 zł/m²,https://www.otodom.pl/pl/oferta/dzialki-budowlane-andrespol-super-lokalizacja-ID4lStR.html
"Działka rolno budowlana Ostrów Mazowiecka, Ugniewo",1 490 000 zł,,Ostrów Mazowiecka,33 000 m²,45.15 zł/m²,https://www.olx.pl/d/oferta/dzialka-rolno-budowlana-ostrow-mazowiecka-ugniewo-CID3-IDY9A9j.html
"Działka 3297m2 z warunkami zabudowy, dom drewniany",349 000 zł,do negocjacji,Wola Pasikońska,3 500 m²,99.71 zł/m²,https://www.olx.pl/d/oferta/dzialka-3297m2-z-warunkami-zabudowy-dom-drewniany-CID3-IDLvyI3.html
Zielona działka w Legionowie blisko PKP,2 000 000 zł,,Legionowo,1 714 m²,1166.86 zł/m²,https://www.olx.pl/d/oferta/zielona-dzialka-w-legionowie-blisko-pkp-CID3-IDWrJlY.html
Działka pod zabudowę przy lesie,70 000 zł,,Nowy Kozłów Drugi,1 100 m²,63.64 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-pod-zabudowe-przy-lesie-ID4ocok.html
"Działka rolno-budowlana, gmina Magnuszew, 60 km. Od Warszawy",135 000 zł,,Chmielew,1 500 m²,90 zł/m²,https://www.olx.pl/d/oferta/dzialka-rolno-budowlana-gmina-magnuszew-60-km-od-warszawy-CID3-IDVKccl.html
"Błonie, 900m2, woda, prąd, gaz, ulica asfaltowa",121 900 zł,do negocjacji,Błonie,900 m²,135.44 zł/m²,https://www.olx.pl/d/oferta/blonie-900m2-woda-prad-gaz-ulica-asfaltowa-CID3-IDQFBRT.html
"CIECHANOWIEC ul.Wspólna- budowlana(1232mkw) WODOCIĄG, KANALIZACJA, GAZ",120 000 zł,,Ciechanowiec,1 232 m²,97.4 zł/m²,https://www.olx.pl/d/oferta/ciechanowiec-ul-wspolna-budowlana1232mkw-wodociag-kanalizacja-gaz-CID3-IDY95gO.html
"Sprzedam działkę, Rytele Święckie - Mazowieckie",165 000 zł,do negocjacji,Rytele Święckie,2 801 m²,58.91 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-rytele-swieckie-mazowieckie-CID3-IDYqioM.html
"Rozalin k/Warszawy, perfekcyjna lokalizacja!!!",499 000 zł,,Rozalin,1 600 m²,311.88 zł/m²,https://www.otodom.pl/pl/oferta/rozalin-k-warszawy-perfekcyjna-lokalizacja-ID4mmMQ.html
Sprzedam działkę budowlaną,289 000 zł,do negocjacji,Skierniewice,957 m²,301.99 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDVaImX.html
Działka budowlana z warunkami zabudowy - ostatnia!!!,155 000 zł,,Radom,987 m²,157.04 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-z-warunkami-zabudowy-ostatnia-CID3-IDYmPxn.html
Działka 1h 100m2 rolno budowlana 4klasa,139 000 zł,,Przytyk,10 100 m²,13.76 zł/m²,https://www.olx.pl/d/oferta/dzialka-1h-100m2-rolno-budowlana-4klasa-CID3-IDJtEiN.html
Okazja 110 zł/m2 ! Piękna zielona działka,166 000 zł,,Otwock,1 500 m²,110.67 zł/m²,https://www.olx.pl/d/oferta/okazja-110-zl-m2-piekna-zielona-dzialka-CID3-IDYmPz7.html
Uwaga !!! 103 zł/m2 Duża piękna działka budowlana,333 000 zł,,Otwock,3 236 m²,102.9 zł/m²,https://www.olx.pl/d/oferta/uwaga-103-zl-m2-duza-piekna-dzialka-budowlana-CID3-IDYmPnn.html
"Działka budowlana 1059 m2,  Młodocin Większy.",90 000 zł,do negocjacji,Młodocin Większy,1 059 m²,84.99 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1059-m2-mlodocin-wiekszy-CID3-IDVNDrl.html
"Działka budowlana 860 m2, Młodocin Większy",73 100 zł,do negocjacji,Młodocin Większy,860 m²,85 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-860-m2-mlodocin-wiekszy-CID3-IDVNDS7.html
Działka budowlana w kwadracie o powierz. 1024 m2 Świętochów gm Tarczyn,150 000 zł,,Świętochów,1 024 m²,146.48 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-w-kwadracie-o-powierz-1024-m2-swietochow-gm-tarczyn-CID3-IDYmMRS.html
Działka budowlana,265 000 zł,do negocjacji,Bełchatów,1 319 m²,200.91 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDV4fPz.html
Rydzyny - działka budowlana z budynkiem przy trasie S8 Pabianice,345 000 zł,,Rydzyny,1 400 m²,246.43 zł/m²,https://www.olx.pl/d/oferta/rydzyny-dzialka-budowlana-z-budynkiem-przy-trasie-s8-pabianice-CID3-IDYmLVl.html
Działka budowlana okolice Warszawy gmina Kampinos,125 500 zł,,Szczytno,1 393 m²,90.09 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-okolice-warszawy-gmina-kampinos-ID4faXz.html
Sprzedam bezpośrednio działkę/działki budowlane,199 500 zł,do negocjacji,Gościeńczyce,1 425 m²,140 zł/m²,https://www.olx.pl/d/oferta/sprzedam-bezposrednio-dzialke-dzialki-budowlane-CID3-IDYkqZ2.html
"Zawodne, Kwiatów Polnych, 1415m2, Budowlana",225 000 zł,,Zawodne,1 415 m²,159.01 zł/m²,https://www.olx.pl/d/oferta/zawodne-kwiatow-polnych-1415m2-budowlana-CID3-IDYeWv2.html
SPRZEDAM DZIAŁKI 1600m2 z WZ Jedlińsk Ludwików,79 000 zł,,Jedlińsk,1 600 m²,49.38 zł/m²,https://www.otodom.pl/pl/oferta/sprzedam-dzialki-1600m2-z-wz-jedlinsk-ludwikow-ID4bYvW.html
Działka budowlana,100 000 zł,,Leonów,1 000 m²,100 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDQRHs1.html
Działki budowlane w Domanicach-Kolonii,112 500 zł,do negocjacji,Domanice,1 563 m²,71.98 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowlane-w-domanicach-kolonii-CID3-IDLRFTX.html
Działka budowlana Budy Zosine ul. Truskawkowa 1398m2,175 000 zł,do negocjacji,Budy Zosine,1 398 m²,125.18 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-budy-zosine-ul-truskawkowa-1398m2-CID3-IDPb0bl.html
DZIAŁKA mieszkaniowo-usługowa W CENTRUM GARWOLINA,420 000 zł,,Garwolin,600 m²,700 zł/m²,https://www.olx.pl/d/oferta/dzialka-mieszkaniowo-uslugowa-w-centrum-garwolina-CID3-IDMgGrf.html
Działka budowlana 900 m,279 000 zł,do negocjacji,Grodzisko,889 m²,313.84 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-900-m-CID3-IDKjv3a.html
Działka budowlana 2000m²,400 000 zł,,Cybulice Duże,2 000 m²,200 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-2000m-CID3-IDTsw7g.html
Działka Stare Żdżary gm. Stara Błotnica woj. Mazowieckie,1 760 000 zł,do negocjacji,Stare Żdżary,17 600 m²,100 zł/m²,https://www.olx.pl/d/oferta/dzialka-stare-zdzary-gm-stara-blotnica-woj-mazowieckie-CID3-IDVuRmO.html
Działka rolno-budowlana Dobra Nowiny,864 000 zł,,Dobra Nowiny,50 000 m²,17.28 zł/m²,https://www.olx.pl/d/oferta/dzialka-rolno-budowlana-dobra-nowiny-CID3-IDY2t8e.html
Działka Rolno-Budowlana,300 000 zł,do negocjacji,Bielany-Żyłaki,17 000 m²,17.65 zł/m²,https://www.olx.pl/d/oferta/dzialka-rolno-budowlana-CID3-IDVYDk2.html
Sprzedam działkę 1200m2/miejscowość Łosewo/gmina Pokrzywnica/Pułtusk,76 500 zł,,Łosewo,1 182 m²,64.72 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-1200m2-miejscowosc-losewo-gmina-pokrzywnica-pultusk-CID3-IDWziT9.html
Przepiękna działka budowlana 1141m2 w Pęcicach (granica z Pruszkowem),750 000 zł,,Pęcice,1 142 m²,656.74 zł/m²,https://www.olx.pl/d/oferta/przepiekna-dzialka-budowlana-1141m2-w-pecicach-granica-z-pruszkowem-CID3-IDSzx9J.html
Działka budowlana nr4 również na sprzedaż,152 000 zł,,Kozienice,1 000 m²,152 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-nr4-rowniez-na-sprzedaz-CID3-IDYfWaD.html
"Działka budowlana Gm.Jastków,Tomaszowice-Kol",285 000 zł,do negocjacji,Tomaszowice-Kolonia,1 375 m²,207.27 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-gm-jastkow-tomaszowice-kol-CID3-IDYmFCw.html
Piękna działka budowlana,220 000 zł,do negocjacji,Wilcza Wólka,1 200 m²,183.33 zł/m²,https://www.olx.pl/d/oferta/piekna-dzialka-budowlana-CID3-IDUFHbF.html
Działka budowlana Cegielnia gm. Radzymin,420 000 zł,,Cegielnia,1 036 m²,405.41 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-cegielnia-gm-radzymin-CID3-IDY1oIP.html
"Karwosieki-Noskowice gm. Brudzeń, budowlana 1916mkw",115 000 zł,do negocjacji,Karwosieki-Noskowice,1 916 m²,60.02 zł/m²,https://www.olx.pl/d/oferta/karwosieki-noskowice-gm-brudzen-budowlana-1916mkw-CID3-IDVXeuD.html
"Działka budowlana 8,5 ara Obórki/Brodnica/Rypin",77 220 zł,do negocjacji,Osiek,858 m²,90 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-8-5-ara-oborki-brodnica-rypin-CID3-IDV6LrS.html
"Działka budowlana - 13,5 ara",148 500 zł,do negocjacji,Osiek,1 350 m²,110 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-13-5-ara-CID3-IDV6NmJ.html
Działki budowlane w Elżbiecinie gm.Opinogóra Górna,115 000 zł,do negocjacji,Elżbiecin,900 m²,127.78 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowlane-w-elzbiecinie-gm-opinogora-gorna-CID3-IDU6Cc9.html
piękna działka z MPZP blisko lasu,160 000 zł,,Nowe Racibory,1 108 m²,144.4 zł/m²,https://www.otodom.pl/pl/oferta/piekna-dzialka-z-mpzp-blisko-lasu-ID4oMsq.html
Sprzedam działkę - Łaznów 113 pomiędzy Łodzią a Tomaszowem Mazowieckim,380 000 zł,do negocjacji,Łaznów,2 000 m²,190 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-laznow-113-pomiedzy-lodzia-a-tomaszowem-mazowieckim-CID3-IDYmBuL.html
"Działka, Strzeniówka",575 000 zł,,Strzeniówka,1 150 m²,500 zł/m²,https://www.otodom.pl/pl/oferta/-ID4o6XB.html
"Działka 1,2 ha Rutki-Kossaki pow. Zambrów",950 000 zł,do negocjacji,Rutki-Kossaki,12 000 m²,79.17 zł/m²,https://www.olx.pl/d/oferta/dzialka-1-2-ha-rutki-kossaki-pow-zambrow-CID3-IDKA3B8.html
Sprzedam działkę budowlaną,220 000 zł,do negocjacji,Sochaczew,2 000 m²,110 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDYf3VJ.html
Sprzedam działkę RZGÓW,410 000 zł,do negocjacji,Rzgów,1 630 m²,251.53 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-rzgow-CID3-IDY4lcM.html
"Działka, Piastów",470 000 zł,,Piastów,750 m²,626.67 zł/m²,https://www.otodom.pl/pl/oferta/-ID4ocV2.html
Stanisławów: działki budowlane z wydanymi WZ,120 000 zł,,Stanisławów,1 000 m²,120 zł/m²,https://www.olx.pl/d/oferta/stanislawow-dzialki-budowlane-z-wydanymi-wz-CID3-IDYmsxE.html
"OKAZJA! Działka przy lesie, blisko miasta, projekt, fundamenty!",125 000 zł,,Czemierniki,2 888 m²,43.28 zł/m²,https://www.olx.pl/d/oferta/okazja-dzialka-przy-lesie-blisko-miasta-projekt-fundamenty-CID3-IDXiXVk.html
Pęcice Małe ul. Skowronków 963m2,730 000 zł,,Pęcice,964 m²,757.26 zł/m²,https://www.otodom.pl/pl/oferta/pecice-male-ul-skowronkow-963m2-ID4nvb0.html
Działka budowlana w cichej okolicy 4525m2 - 70km od Warszawy,588 250 zł,do negocjacji,Łochów,4 525 m²,130 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-w-cichej-okolicy-4525m2-70km-od-warszawy-CID3-IDXtaFO.html
Działka (budowlana) 3000m2 Marianów,799 000 zł,,Marianów,3 000 m²,266.33 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-3000m2-marianow-ID4odHL.html
Na sprzedaż działka budowlana  Maszki k. Wojciechów 1500 m2,157 500 zł,do negocjacji,Maszki,1 500 m²,105 zł/m²,https://www.olx.pl/d/oferta/na-sprzedaz-dzialka-budowlana-maszki-k-wojciechow-1500-m2-CID3-IDXVG7u.html
Działka Promna,195 000 zł,,Promna,3 300 m²,59.09 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-promna-ID4dOvz.html
Sprzedam działkę w Kałuszynie 05-124,389 000 zł,do negocjacji,Kałuszyn,1 877 m²,207.25 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-w-kaluszynie-05-124-CID3-IDPRwLU.html
Sprzedam działkę budowlaną w Warce,250 000 zł,,Warka,1 580 m²,158.23 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-w-warce-CID3-IDQJ6Fe.html
Działka budowlana,225 000 zł,,Szczytnik,3 000 m²,75 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDYpGLy.html
Działka Budowlana Korytków Warunki Zabudowy Projekt Domu,70 000 zł,,Korytków,1 400 m²,50 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-korytkow-warunki-zabudowy-projekt-domu-CID3-IDS6pGp.html
Działka budowlana z warunkami zabudowy - ostatnia!!!,155 000 zł,,Radom,987 m²,157.04 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-z-warunkami-zabudowy-ostatnia-CID3-IDYmPxn.html
"Działka inwestycyjna 1,2013 ha gm. Zambrów",469 000 zł,,Grochy-Pogorzele,12 013 m²,39.04 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-inwestycyjna-1-2013-ha-gm-zambrow-ID4kyOl.html
Kanie - działka budowlana przy stacji WKD. Bezpośrednio.,686 000 zł,,Kanie,1 120 m²,612.5 zł/m²,https://www.olx.pl/d/oferta/kanie-dzialka-budowlana-przy-stacji-wkd-bezposrednio-CID3-IDRgGOy.html
działka budowlana na sprzedaż Podgórz gm. Brodnica 1500 m2,120 000 zł,,Podgórz,1 500 m²,80 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-na-sprzedaz-podgorz-gm-brodnica-1500-m2-CID3-IDYmx9z.html
Sprzedam działkę budowlaną,300 000 zł,do negocjacji,Kąty Goździejewskie I,7 500 m²,40 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDXKor5.html
Sprzedam działkę w Martynowie,125 000 zł,do negocjacji,Martynów,1 500 m²,83.33 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-w-martynowie-CID3-IDVgZBQ.html
Działka budowlana Książenice 1499m2 ul. Szafranowa,400 000 zł,,Książenice,1 499 m²,266.84 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-ksiazenice-1499m2-ul-szafranowa-ID4lMVd.html
Działka budowlana przy Szpitalu,165 000 zł,do negocjacji,Działdowo,662 m²,249.24 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-przy-szpitalu-CID3-IDXVQp7.html
Sprzedam działkę,225 000 zł,,Kania Góra,1 500 m²,150 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-CID3-IDVFFn9.html
Działka budowlana Longinówka okolice Piotrków Tryb.,105 000 zł,do negocjacji,Longinówka,1 219 m²,86.14 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-longinowka-okolice-piotrkow-tryb-CID3-IDWBqXj.html
Działka rolno-leśna pod zabudowę,160 000 zł,do negocjacji,Osada Wola,10 730 m²,14.91 zł/m²,https://www.olx.pl/d/oferta/dzialka-rolno-lesna-pod-zabudowe-CID3-IDWafUy.html
Działka budowlana 1130 m2 w Świdrach,187 000 zł,do negocjacji,Świdry,1 130 m²,165.49 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1130-m2-w-swidrach-CID3-IDTZ8sU.html
Dzialka  uslugowo-budowlana Bednary,170 000 zł,,Żyrardów,1 890 m²,89.95 zł/m²,https://www.olx.pl/d/oferta/dzialka-uslugowo-budowlana-bednary-CID3-IDXvdqi.html
"Sprzedam DZIAŁKĘ BUDOWLANĄ pod Warszawą, w samym CENTRUM Żabiej Woli",319 000 zł,,Żabia Wola,1 000 m²,319 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-pod-warszawa-w-samym-centrum-zabiej-woli-CID3-IDYgN3j.html
działka Zalesie {Mokra Wieś} gm Tłuszcz pow. 1100 m2 blisko Warszawy,185 000 zł,,Zalesie,1 100 m²,168.18 zł/m²,https://www.olx.pl/d/oferta/dzialka-zalesie-mokra-wies-gm-tluszcz-pow-1100-m2-blisko-warszawy-CID3-IDODkmf.html
Działka we Wisniewku,93 000 zł,,Mława,1 055 m²,88.15 zł/m²,https://www.olx.pl/d/oferta/dzialka-we-wisniewku-CID3-IDY4e2Z.html
Działka budowlana Liszyno gmina Słupno,310 000 zł,,Liszyno,3 100 m²,100 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-liszyno-gmina-slupno-CID3-IDUSxaV.html
Sprzedam działkę budowlaną 5126 m2  Łuków ( Poważe / Opłotki),512 000 zł,do negocjacji,Łuków,5 126 m²,99.88 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-5126-m2-lukow-powaze-oplotki-CID3-IDYmqEg.html
Atrakcyjna Działka KURÓW - (Płonki-Olesin),300 000 zł,do negocjacji,Kurów,3 960 m²,75.76 zł/m²,https://www.olx.pl/d/oferta/atrakcyjna-dzialka-kurow-plonki-olesin-CID3-IDY1nl2.html
